subject,topic,subtopic,patternFamily,subtype,difficulty,gradeBand,minGrade,maxGrade,allowedGrades,allowedLevels,answerMode,optionCount,sourceFile,rowKind,bankProvenance,poolKey,itemHasExplicitGate,spine_skill_id,geography_bank_topic,spine_grade_key,stemHash,stemText
geography,citizenship,citizenship,moledet_geography_bank,11,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:citizenship#11,1,,citizenship,g1,9be6933528c8eb2b4669843b,מה זה אחריות?
geography,citizenship,citizenship,moledet_geography_bank,12,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:citizenship#12,1,,citizenship,g1,4affff19aafb935747e846d1,מה זה יושר?
geography,citizenship,citizenship,moledet_geography_bank,13,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:citizenship#13,1,,citizenship,g1,5ec7ec232a1b32f012bb4b16,מה זה אמינות?
geography,citizenship,citizenship,moledet_geography_bank,14,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:citizenship#14,1,,citizenship,g1,2afca0604fd04d04da49feac,מה זה נאמנות?
geography,citizenship,citizenship,moledet_geography_bank,15,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:citizenship#15,1,,citizenship,g1,5ef915e1b717eb1d2de19865,מה זה צדק?
geography,citizenship,citizenship,moledet_geography_bank,16,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:citizenship#16,1,,citizenship,g1,ef919d5866d8824e10d61fec,מה זה שוויון?
geography,citizenship,citizenship,moledet_geography_bank,17,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:citizenship#17,1,,citizenship,g1,77ae16c90a91c9786bd36da1,מה זה חירות?
geography,citizenship,citizenship,moledet_geography_bank,18,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:citizenship#18,1,,citizenship,g1,279befefb5bc146cf02b3e6e,מה זה זכויות?
geography,citizenship,citizenship,moledet_geography_bank,19,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:citizenship#19,1,,citizenship,g1,9d78b356d97f94601d90d696,מה זה חובות?
geography,citizenship,citizenship,moledet_geography_bank,20,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:citizenship#20,1,,citizenship,g1,1420ce7051f56e2a9bce0166,מה זה משמעת?
geography,citizenship,citizenship,moledet_geography_bank,21,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:citizenship#21,1,,citizenship,g1,cb37aad0cd65fe33cbf758e2,מה זה סדר?
geography,citizenship,citizenship,moledet_geography_bank,22,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:citizenship#22,1,,citizenship,g1,698a7665e4ad46a787ab12f0,מה זה ניקיון?
geography,citizenship,citizenship,moledet_geography_bank,23,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:citizenship#23,1,,citizenship,g1,57ae84a52569688d29f460e7,מה זה בטיחות?
geography,citizenship,citizenship,moledet_geography_bank,24,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:citizenship#24,1,,citizenship,g1,706047da4a92f7f263e0cb0b,מה זה זהירות?
geography,citizenship,citizenship,moledet_geography_bank,25,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:citizenship#25,1,,citizenship,g1,8aa75bcd462c154faebd9871,מה זה עזרה הדדית?
geography,citizenship,citizenship,moledet_geography_bank,26,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:citizenship#26,1,,citizenship,g1,ebd0625709ec64987a1e8372,מה זה עבודה צוות?
geography,citizenship,citizenship,moledet_geography_bank,27,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:citizenship#27,1,,citizenship,g1,d63c3655cade14d0d8c4780d,מה זה מנהיגות?
geography,citizenship,citizenship,moledet_geography_bank,28,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:citizenship#28,1,,citizenship,g1,2a9f908bb94f7c55595ecea7,מה זה יוזמה?
geography,citizenship,citizenship,moledet_geography_bank,29,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:citizenship#29,1,,citizenship,g1,96d211c7e5d595dbe04d9612,מה זה יצירתיות?
geography,citizenship,citizenship,moledet_geography_bank,30,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:citizenship#30,1,,citizenship,g1,5961fe4f18d84e9af5de8c3c,מה זה ביטחון עצמי?
geography,citizenship,citizenship,moledet_geography_bank,31,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:citizenship#31,1,,citizenship,g1,22922466c09fd1b7c123ee00,מה זה כישורים חברתיים?
geography,citizenship,citizenship,moledet_geography_bank,32,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:citizenship#32,1,,citizenship,g1,fff118adbc87bfdb78484f22,מה זה תקשורת?
geography,citizenship,citizenship,moledet_geography_bank,33,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:citizenship#33,1,,citizenship,g1,76958d09d2a4c68b045f497f,מה זה פתרון בעיות?
geography,citizenship,citizenship,moledet_geography_bank,34,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:citizenship#34,1,,citizenship,g1,5d2df1ab41082533ae63b6e3,מה זה קבלת החלטות?
geography,citizenship,citizenship,moledet_geography_bank,35,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:citizenship#35,1,,citizenship,g1,3a5030480f3ba788082eb920,מה זה כישורי חיים?
geography,citizenship,citizenship,moledet_geography_bank,36,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:citizenship#36,1,,citizenship,g1,bd0300a56637f1f368c2530f,מה זה מודעות עצמית?
geography,citizenship,citizenship,moledet_geography_bank,37,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:citizenship#37,1,,citizenship,g1,165cbf132a3999756accb645,מה זה אמפתיה?
geography,citizenship,citizenship,moledet_geography_bank,38,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:citizenship#38,1,,citizenship,g1,a2a60bcb3054b7a551e3b78c,מה זה רגישות?
geography,citizenship,citizenship,moledet_geography_bank,39,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:citizenship#39,1,,citizenship,g1,54e7e76df9005a6ddfb9dc66,מה זה כבוד לזולת?
geography,geography,geography,moledet_geography_bank,0,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#0,1,,geography,g1,26ca1ce9c8522afc8f3128e9,מה זה מפה של הכיתה?
geography,geography,geography,moledet_geography_bank,1,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#1,1,,geography,g1,98e10551fe75c5f79023440b,איפה הכיתה שלנו?
geography,geography,geography,moledet_geography_bank,2,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#2,1,,geography,g1,060eb6a8b758cd5b50e226aa,מה זה מפה של בית ספר?
geography,geography,geography,moledet_geography_bank,3,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#3,1,,geography,g1,aee66909a4d653a9b6cc20cc,איפה בית הספר?
geography,geography,geography,moledet_geography_bank,4,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#4,1,,geography,g1,c7d20e72fe5409e64d054a1f,מה זה מפה?
geography,geography,geography,moledet_geography_bank,5,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#5,1,,geography,g1,0a1a81f1e62bb1fbec61103f,מה זה כיוון?
geography,geography,geography,moledet_geography_bank,6,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#6,1,,geography,g1,741467bba8c199ad44e0fdbb,איפה למעלה במפה?
geography,geography,geography,moledet_geography_bank,7,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#7,1,,geography,g1,8792c8c18b5d813d7c0c6e9d,איפה למטה במפה?
geography,geography,geography,moledet_geography_bank,8,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#8,1,,geography,g1,9db75e57c6432c3c2c220e44,איפה ימין במפה?
geography,geography,geography,moledet_geography_bank,9,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#9,1,,geography,g1,8d728b3f21f03943f8ed951f,איפה שמאל במפה?
geography,geography,geography,moledet_geography_bank,10,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#10,1,,geography,g1,7c67547dda3d603423b92af8,מה זה צפון?
geography,geography,geography,moledet_geography_bank,11,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#11,1,,geography,g1,0fc172bdaf08aa3cfd28d858,מה זה דרום?
geography,geography,geography,moledet_geography_bank,12,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#12,1,,geography,g1,bb8fbfff8d46a733ce979373,מה זה מזרח?
geography,geography,geography,moledet_geography_bank,13,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#13,1,,geography,g1,18fa8673997d18d3714b8f5e,מה זה מערב?
geography,geography,geography,moledet_geography_bank,14,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#14,1,,geography,g1,b0f8d8923ba806a60caf8530,מה זה מקום?
geography,geography,geography,moledet_geography_bank,15,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#15,1,,geography,g1,925e20eba9a72afa98c0353d,מה זה מיקום?
geography,geography,geography,moledet_geography_bank,16,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#16,1,,geography,g1,47f43ef7f1912cb0528440f0,מה זה מרחק?
geography,geography,geography,moledet_geography_bank,17,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#17,1,,geography,g1,5de75833964b721046b2d90a,מה זה קרוב?
geography,geography,geography,moledet_geography_bank,18,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#18,1,,geography,g1,7d4d9f1d9b4404e64db3f3d0,מה זה רחוק?
geography,geography,geography,moledet_geography_bank,19,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#19,1,,geography,g1,ba1be3e1053da094ae7d8db3,מה זה גבוה?
geography,geography,geography,moledet_geography_bank,20,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#20,1,,geography,g1,3797e13b99b0a5c7e8ae7621,מה זה נמוך?
geography,geography,geography,moledet_geography_bank,21,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#21,1,,geography,g1,99221a1da0995adb6c1dfeb6,מה זה למעלה?
geography,geography,geography,moledet_geography_bank,22,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#22,1,,geography,g1,3afe6c7b3bbcab7ad7a476b0,מה זה למטה?
geography,geography,geography,moledet_geography_bank,23,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#23,1,,geography,g1,8c31da1c45507ae19fe22a1b,מה זה ימין?
geography,geography,geography,moledet_geography_bank,24,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#24,1,,geography,g1,de0bb9fc9477bb337dd20ae7,מה זה שמאל?
geography,geography,geography,moledet_geography_bank,25,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#25,1,,geography,g1,3375edb15f00747aa247a312,מה זה קדימה?
geography,geography,geography,moledet_geography_bank,26,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#26,1,,geography,g1,20ec49a38b75361e0b6f354e,מה זה אחורה?
geography,geography,geography,moledet_geography_bank,27,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#27,1,,geography,g1,6ca6e3932372d5adfe1252ae,מה זה ליד?
geography,geography,geography,moledet_geography_bank,28,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#28,1,,geography,g1,e72d8a45e67db286d080686a,מה זה מול?
geography,geography,geography,moledet_geography_bank,29,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#29,1,,geography,g1,3825b38662aafbcc24f90dff,מה זה מאחורי?
geography,geography,geography,moledet_geography_bank,30,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#30,1,,geography,g1,6d23bcf5667a41a42c8fabd7,מה זה לפני?
geography,geography,geography,moledet_geography_bank,31,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#31,1,,geography,g1,6a9aa7cd8b325ce487fee643,מה זה בין?
geography,geography,geography,moledet_geography_bank,32,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#32,1,,geography,g1,f0105c5d4718e3e8ea96bc29,מה זה באמצע?
geography,geography,geography,moledet_geography_bank,33,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#33,1,,geography,g1,88e312159044c6548fa5b2f0,מה זה מסביב?
geography,geography,geography,moledet_geography_bank,34,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#34,1,,geography,g1,226772831d189b952c13b46d,מה זה בתוך?
geography,geography,geography,moledet_geography_bank,35,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#35,1,,geography,g1,c8f354035bf2ed3b1359dc98,מה זה בחוץ?
geography,geography,geography,moledet_geography_bank,36,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#36,1,,geography,g1,fa9460597f1daa4b87dd5520,מה זה בפנים?
geography,geography,geography,moledet_geography_bank,37,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#37,1,,geography,g1,005f4cdab82d9c7d973b87cb,מה זה גדול?
geography,geography,geography,moledet_geography_bank,38,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#38,1,,geography,g1,fc6105e0b8a3c3d95778f6ee,מה זה קטן?
geography,geography,geography,moledet_geography_bank,39,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#39,1,,geography,g1,70435c664ea290326e1ff552,מה זה ארוך?
geography,geography,geography,moledet_geography_bank,40,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#40,1,,geography,g1,48400dd9b0131570b432bc1b,מה זה קצר?
geography,geography,geography,moledet_geography_bank,41,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#41,1,,geography,g1,48c98c5e25e0de8b65aac9d6,מה זה רחב?
geography,geography,geography,moledet_geography_bank,42,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:geography#42,1,,geography,g1,4c207027f93fcf3843472259,מה זה צר?
geography,values,values,moledet_geography_bank,0,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:values#0,1,,values,g1,3ed8182ab4a8b23617be34f2,מה זה חג?
geography,values,values,moledet_geography_bank,1,easy,early,1,1,"[""g1""]",[],mcq,4,data/geography-questions/g1.js,geography_bank_item,static_bank,G1_EASY_QUESTIONS:values#1,1,,values,g1,cae57deeba31846502d7595f,מה זה מסורת?
